,lineId,stop_name,stop_code,X,Y
0,38,Parnell Square West,2,-6.26369319271785,53.3522439197041
1, 38A,Parnell Square West,2,-6.26369319271785,53.3522439197041
2, 38B,Parnell Square West,2,-6.26369319271785,53.3522439197041
3, 38D,Parnell Square West,2,-6.26369319271785,53.3522439197041
4, 46A,Parnell Square West,2,-6.26369319271785,53.3522439197041
5, 46E,Parnell Square West,2,-6.26369319271785,53.3522439197041
6,120,Granby Place,3,-6.26378071592073,53.35230811002
7, 122,Granby Place,3,-6.26378071592073,53.35230811002
8,7,Rotunda Hospital,4,-6.26416083782558,53.3525653101833
9, 7B,Rotunda Hospital,4,-6.26416083782558,53.3525653101833
10, 7D,Rotunda Hospital,4,-6.26416083782558,53.3525653101833
11, 8,Rotunda Hospital,4,-6.26416083782558,53.3525653101833
12, 9,Rotunda Hospital,4,-6.26416083782558,53.3525653101833
13,4,Saint Martin's Chapel,6,-6.2644391557416,53.3527401300415
14,13,Rotunda Hospital,7,-6.2645556127194,53.352831710319
15, 140,Rotunda Hospital,7,-6.2645556127194,53.352831710319
16, 40,Rotunda Hospital,7,-6.2645556127194,53.352831710319
17, 40B,Rotunda Hospital,7,-6.2645556127194,53.352831710319
18, 40D,Rotunda Hospital,7,-6.2645556127194,53.352831710319
19,1,Parnell Square West,10,-6.2653894886964,53.3533831199526
20, 11,Parnell Square West,10,-6.2653894886964,53.3533831199526
21, 44,Parnell Square West,10,-6.2653894886964,53.3533831199526
22,13,Upper Dorset St (St.Joseph's Parade),11,-6.26436721725305,53.3570983204059
23, 40,Upper Dorset St (St.Joseph's Parade),11,-6.26436721725305,53.3570983204059
24, 40B,Upper Dorset St (St.Joseph's Parade),11,-6.26436721725305,53.3570983204059
25, 40D,Upper Dorset St (St.Joseph's Parade),11,-6.26436721725305,53.3570983204059
26,1,Upper Dorset St (St.Joseph's Parade),12,-6.26462023097514,53.3567874099161
27, 11,Upper Dorset St (St.Joseph's Parade),12,-6.26462023097514,53.3567874099161
28, 122,Upper Dorset St (St.Joseph's Parade),12,-6.26462023097514,53.3567874099161
29, 16,Upper Dorset St (St.Joseph's Parade),12,-6.26462023097514,53.3567874099161
30, 44,Upper Dorset St (St.Joseph's Parade),12,-6.26462023097514,53.3567874099161
31,1,Lower Dorset Street,14,-6.26273109430477,53.3585395603322
32, 11,Lower Dorset Street,14,-6.26273109430477,53.3585395603322
33, 122,Lower Dorset Street,14,-6.26273109430477,53.3585395603322
34, 13,Lower Dorset Street,14,-6.26273109430477,53.3585395603322
35, 16,Lower Dorset Street,14,-6.26273109430477,53.3585395603322
36, 40,Lower Dorset Street,14,-6.26273109430477,53.3585395603322
37, 40B,Lower Dorset Street,14,-6.26273109430477,53.3585395603322
38, 40D,Lower Dorset Street,14,-6.26273109430477,53.3585395603322
39, 44,Lower Dorset Street,14,-6.26273109430477,53.3585395603322
40,1,Lower Dorset Street,15,-6.26097877434046,53.3602487402722
41, 11,Lower Dorset Street,15,-6.26097877434046,53.3602487402722
42, 13,Lower Dorset Street,15,-6.26097877434046,53.3602487402722
43, 16,Lower Dorset Street,15,-6.26097877434046,53.3602487402722
44, 33,Lower Dorset Street,15,-6.26097877434046,53.3602487402722
45, 40,Lower Dorset Street,15,-6.26097877434046,53.3602487402722
46, 40B,Lower Dorset Street,15,-6.26097877434046,53.3602487402722
47, 40D,Lower Dorset Street,15,-6.26097877434046,53.3602487402722
48, 41,Lower Dorset Street,15,-6.26097877434046,53.3602487402722
49, 41B,Lower Dorset Street,15,-6.26097877434046,53.3602487402722
50, 41C,Lower Dorset Street,15,-6.26097877434046,53.3602487402722
51, 44,Lower Dorset Street,15,-6.26097877434046,53.3602487402722
52,122,John Paul Park,16,-6.30562813241474,53.3664187201638
53,1,Outside Train Station,17,-6.25839965491051,53.363069339833
54, 11,Outside Train Station,17,-6.25839965491051,53.363069339833
55, 13,Outside Train Station,17,-6.25839965491051,53.363069339833
56, 16,Outside Train Station,17,-6.25839965491051,53.363069339833
57, 33,Outside Train Station,17,-6.25839965491051,53.363069339833
58, 41,Outside Train Station,17,-6.25839965491051,53.363069339833
59, 41B,Outside Train Station,17,-6.25839965491051,53.363069339833
60, 41C,Outside Train Station,17,-6.25839965491051,53.363069339833
61, 44,Outside Train Station,17,-6.25839965491051,53.363069339833
62,1,Lower Drumcondra Road,18,-6.25592715198535,53.3658464997221
63, 11,Lower Drumcondra Road,18,-6.25592715198535,53.3658464997221
64, 13,Lower Drumcondra Road,18,-6.25592715198535,53.3658464997221
65, 16,Lower Drumcondra Road,18,-6.25592715198535,53.3658464997221
66, 33,Lower Drumcondra Road,18,-6.25592715198535,53.3658464997221
67, 41,Lower Drumcondra Road,18,-6.25592715198535,53.3658464997221
68, 41B,Lower Drumcondra Road,18,-6.25592715198535,53.3658464997221
69, 41C,Lower Drumcondra Road,18,-6.25592715198535,53.3658464997221
70, 44,Lower Drumcondra Road,18,-6.25592715198535,53.3658464997221
71,1,Lower Drumcondra Road,19,-6.2554988499295,53.3671345300691
72, 11,Lower Drumcondra Road,19,-6.2554988499295,53.3671345300691
73, 13,Lower Drumcondra Road,19,-6.2554988499295,53.3671345300691
74, 16,Lower Drumcondra Road,19,-6.2554988499295,53.3671345300691
75, 33,Lower Drumcondra Road,19,-6.2554988499295,53.3671345300691
76, 41,Lower Drumcondra Road,19,-6.2554988499295,53.3671345300691
77, 41B,Lower Drumcondra Road,19,-6.2554988499295,53.3671345300691
78, 41C,Lower Drumcondra Road,19,-6.2554988499295,53.3671345300691
79, 44,Lower Drumcondra Road,19,-6.2554988499295,53.3671345300691
80,1,Saint Patrick's College,21,-6.25429594687376,53.370091999568
81, 11,Saint Patrick's College,21,-6.25429594687376,53.370091999568
82, 13,Saint Patrick's College,21,-6.25429594687376,53.370091999568
83, 16,Saint Patrick's College,21,-6.25429594687376,53.370091999568
84, 33,Saint Patrick's College,21,-6.25429594687376,53.370091999568
85, 41,Saint Patrick's College,21,-6.25429594687376,53.370091999568
86, 41B,Saint Patrick's College,21,-6.25429594687376,53.370091999568
87, 41C,Saint Patrick's College,21,-6.25429594687376,53.370091999568
88, 44,Saint Patrick's College,21,-6.25429594687376,53.370091999568
89,11,Home Farm Road (Achill Road),22,-6.25278873209221,53.3735033898359
90,11,Ferguson Road,23,-6.25624598332332,53.3742280597091
91,11,Home Farm Road,24,-6.26034230573374,53.3751327200719
92,11,Rathlin Road,25,-6.26361773623431,53.3758994697384
93,11,Ballymun Road (Griffith Avenue),27,-6.26657023853706,53.3794387400268
94, 13,Ballymun Road (Griffith Avenue),27,-6.26657023853706,53.3794387400268
95, 4,Ballymun Road (Griffith Avenue),27,-6.26657023853706,53.3794387400268
96, 9,Ballymun Road (Griffith Avenue),27,-6.26657023853706,53.3794387400268
97,11,Glasnevin Tennis Club,28,-6.26598724719646,53.3815784202597
98, 13,Glasnevin Tennis Club,28,-6.26598724719646,53.3815784202597
99, 4,Glasnevin Tennis Club,28,-6.26598724719646,53.3815784202597
100, 9,Glasnevin Tennis Club,28,-6.26598724719646,53.3815784202597
101,11,Ballymun Road,29,-6.26566910132714,53.3834882502489
102, 13,Ballymun Road,29,-6.26566910132714,53.3834882502489
103, 4,Ballymun Road,29,-6.26566910132714,53.3834882502489
104, 9,Ballymun Road,29,-6.26566910132714,53.3834882502489
105,120,Pope John Paul II Park,30,-6.30457148630097,53.3703224895843
106,11,Maolbuille Road,31,-6.2688430520669,53.3860330097913
107,11,Saint Pappin's Road,32,-6.27137720093216,53.3861955698683
108,11,Glasnevin Drive,33,-6.2717561149754,53.3887177103383
109,11,Dean Swift Road,35,-6.27091069239532,53.3862067897941
110,11,Saint Pappin's Road,36,-6.26787706974687,53.386126850409
111,11,DCU Ballymun Road,37,-6.26487195656561,53.3853461800817
112, 13,DCU Ballymun Road,37,-6.26487195656561,53.3853461800817
113, 4,DCU Ballymun Road,37,-6.26487195656561,53.3853461800817
114, 9,DCU Ballymun Road,37,-6.26487195656561,53.3853461800817
115,11,Ballymun Road,38,-6.26549449725037,53.3822363803245
116, 13,Ballymun Road,38,-6.26549449725037,53.3822363803245
117, 4,Ballymun Road,38,-6.26549449725037,53.3822363803245
118, 9,Ballymun Road,38,-6.26549449725037,53.3822363803245
119,11,Ballymun Road (Griffith Avenue),39,-6.26564373586103,53.3804139704222
120, 13,Ballymun Road (Griffith Avenue),39,-6.26564373586103,53.3804139704222
121, 4,Ballymun Road (Griffith Avenue),39,-6.26564373586103,53.3804139704222
122, 9,Ballymun Road (Griffith Avenue),39,-6.26564373586103,53.3804139704222
123,11,Mobhi Road,40,-6.26466896830874,53.37666076994
124, 4,Mobhi Road,40,-6.26466896830874,53.37666076994
125, 9,Mobhi Road,40,-6.26466896830874,53.37666076994
126,11,Home Farm Road,41,-6.2618429848535,53.3755590495545
127,11,Ferguson Road,42,-6.25744616886631,53.3746500496442
128,11,Home Farm Road (Achill Road),43,-6.25387126904283,53.3738607797934
129,1,Homefarm Road,44,-6.25211728278474,53.3730171900309
130, 11,Homefarm Road,44,-6.25211728278474,53.3730171900309
131, 13,Homefarm Road,44,-6.25211728278474,53.3730171900309
132, 16,Homefarm Road,44,-6.25211728278474,53.3730171900309
133, 16C,Homefarm Road,44,-6.25211728278474,53.3730171900309
134, 33,Homefarm Road,44,-6.25211728278474,53.3730171900309
135, 41,Homefarm Road,44,-6.25211728278474,53.3730171900309
136, 41A,Homefarm Road,44,-6.25211728278474,53.3730171900309
137, 41B,Homefarm Road,44,-6.25211728278474,53.3730171900309
138, 41C,Homefarm Road,44,-6.25211728278474,53.3730171900309
139, 44,Homefarm Road,44,-6.25211728278474,53.3730171900309
140,1,Upper Drumcondra Road,45,-6.25413918363568,53.3698829802523
141, 11,Upper Drumcondra Road,45,-6.25413918363568,53.3698829802523
142, 13,Upper Drumcondra Road,45,-6.25413918363568,53.3698829802523
143, 16,Upper Drumcondra Road,45,-6.25413918363568,53.3698829802523
144, 16C,Upper Drumcondra Road,45,-6.25413918363568,53.3698829802523
145, 33,Upper Drumcondra Road,45,-6.25413918363568,53.3698829802523
146, 41,Upper Drumcondra Road,45,-6.25413918363568,53.3698829802523
147, 41A,Upper Drumcondra Road,45,-6.25413918363568,53.3698829802523
148, 41B,Upper Drumcondra Road,45,-6.25413918363568,53.3698829802523
149, 41C,Upper Drumcondra Road,45,-6.25413918363568,53.3698829802523
150, 44,Upper Drumcondra Road,45,-6.25413918363568,53.3698829802523
151,1,Botanic Avenue,46,-6.25536295064241,53.3671505204391
152, 11,Botanic Avenue,46,-6.25536295064241,53.3671505204391
153, 13,Botanic Avenue,46,-6.25536295064241,53.3671505204391
154, 16,Botanic Avenue,46,-6.25536295064241,53.3671505204391
155, 16C,Botanic Avenue,46,-6.25536295064241,53.3671505204391
156, 33,Botanic Avenue,46,-6.25536295064241,53.3671505204391
157, 41,Botanic Avenue,46,-6.25536295064241,53.3671505204391
158, 41A,Botanic Avenue,46,-6.25536295064241,53.3671505204391
159, 41B,Botanic Avenue,46,-6.25536295064241,53.3671505204391
160, 41C,Botanic Avenue,46,-6.25536295064241,53.3671505204391
161, 44,Botanic Avenue,46,-6.25536295064241,53.3671505204391
162,1,Near Train Station,47,-6.25728360579787,53.3639069196355
163, 11,Near Train Station,47,-6.25728360579787,53.3639069196355
164, 13,Near Train Station,47,-6.25728360579787,53.3639069196355
165, 16,Near Train Station,47,-6.25728360579787,53.3639069196355
166, 16C,Near Train Station,47,-6.25728360579787,53.3639069196355
167, 33,Near Train Station,47,-6.25728360579787,53.3639069196355
168, 41,Near Train Station,47,-6.25728360579787,53.3639069196355
169, 41A,Near Train Station,47,-6.25728360579787,53.3639069196355
170, 41B,Near Train Station,47,-6.25728360579787,53.3639069196355
171, 41C,Near Train Station,47,-6.25728360579787,53.3639069196355
172, 44,Near Train Station,47,-6.25728360579787,53.3639069196355
173,1,Lower Drumcondra Road,48,-6.25876079824711,53.3623196102152
174, 11,Lower Drumcondra Road,48,-6.25876079824711,53.3623196102152
175, 13,Lower Drumcondra Road,48,-6.25876079824711,53.3623196102152
176, 16,Lower Drumcondra Road,48,-6.25876079824711,53.3623196102152
177, 16C,Lower Drumcondra Road,48,-6.25876079824711,53.3623196102152
178, 33,Lower Drumcondra Road,48,-6.25876079824711,53.3623196102152
179, 41,Lower Drumcondra Road,48,-6.25876079824711,53.3623196102152
180, 41A,Lower Drumcondra Road,48,-6.25876079824711,53.3623196102152
181, 41B,Lower Drumcondra Road,48,-6.25876079824711,53.3623196102152
182, 41C,Lower Drumcondra Road,48,-6.25876079824711,53.3623196102152
183, 44,Lower Drumcondra Road,48,-6.25876079824711,53.3623196102152
184,1,Lower Dorset Street,49,-6.26087035346656,53.3599595402278
185, 11,Lower Dorset Street,49,-6.26087035346656,53.3599595402278
186, 13,Lower Dorset Street,49,-6.26087035346656,53.3599595402278
187, 16,Lower Dorset Street,49,-6.26087035346656,53.3599595402278
188, 16C,Lower Dorset Street,49,-6.26087035346656,53.3599595402278
189, 33,Lower Dorset Street,49,-6.26087035346656,53.3599595402278
190, 40,Lower Dorset Street,49,-6.26087035346656,53.3599595402278
191, 40B,Lower Dorset Street,49,-6.26087035346656,53.3599595402278
192, 40D,Lower Dorset Street,49,-6.26087035346656,53.3599595402278
193, 41,Lower Dorset Street,49,-6.26087035346656,53.3599595402278
194, 41A,Lower Dorset Street,49,-6.26087035346656,53.3599595402278
195, 41B,Lower Dorset Street,49,-6.26087035346656,53.3599595402278
196, 41C,Lower Dorset Street,49,-6.26087035346656,53.3599595402278
197, 44,Lower Dorset Street,49,-6.26087035346656,53.3599595402278
198,1,Upper Dorset St (Temple Street),51,-6.26327120720096,53.3578193897879
199, 11,Upper Dorset St (Temple Street),51,-6.26327120720096,53.3578193897879
200, 122,Upper Dorset St (Temple Street),51,-6.26327120720096,53.3578193897879
201, 13,Upper Dorset St (Temple Street),51,-6.26327120720096,53.3578193897879
202, 16,Upper Dorset St (Temple Street),51,-6.26327120720096,53.3578193897879
203, 16C,Upper Dorset St (Temple Street),51,-6.26327120720096,53.3578193897879
204, 33,Upper Dorset St (Temple Street),51,-6.26327120720096,53.3578193897879
205, 40,Upper Dorset St (Temple Street),51,-6.26327120720096,53.3578193897879
206, 40B,Upper Dorset St (Temple Street),51,-6.26327120720096,53.3578193897879
207, 40D,Upper Dorset St (Temple Street),51,-6.26327120720096,53.3578193897879
208, 41,Upper Dorset St (Temple Street),51,-6.26327120720096,53.3578193897879
209, 41A,Upper Dorset St (Temple Street),51,-6.26327120720096,53.3578193897879
210, 41B,Upper Dorset St (Temple Street),51,-6.26327120720096,53.3578193897879
211, 41C,Upper Dorset St (Temple Street),51,-6.26327120720096,53.3578193897879
212, 44,Upper Dorset St (Temple Street),51,-6.26327120720096,53.3578193897879
213,1,Upper Dorset St (St.Joseph's Parade),52,-6.26453598247003,53.3566423796038
214, 11,Upper Dorset St (St.Joseph's Parade),52,-6.26453598247003,53.3566423796038
215, 122,Upper Dorset St (St.Joseph's Parade),52,-6.26453598247003,53.3566423796038
216, 13,Upper Dorset St (St.Joseph's Parade),52,-6.26453598247003,53.3566423796038
217, 16,Upper Dorset St (St.Joseph's Parade),52,-6.26453598247003,53.3566423796038
218, 16C,Upper Dorset St (St.Joseph's Parade),52,-6.26453598247003,53.3566423796038
219, 33,Upper Dorset St (St.Joseph's Parade),52,-6.26453598247003,53.3566423796038
220, 40,Upper Dorset St (St.Joseph's Parade),52,-6.26453598247003,53.3566423796038
221, 40B,Upper Dorset St (St.Joseph's Parade),52,-6.26453598247003,53.3566423796038
222, 40D,Upper Dorset St (St.Joseph's Parade),52,-6.26453598247003,53.3566423796038
223, 41,Upper Dorset St (St.Joseph's Parade),52,-6.26453598247003,53.3566423796038
224, 41A,Upper Dorset St (St.Joseph's Parade),52,-6.26453598247003,53.3566423796038
225, 41B,Upper Dorset St (St.Joseph's Parade),52,-6.26453598247003,53.3566423796038
226, 41C,Upper Dorset St (St.Joseph's Parade),52,-6.26453598247003,53.3566423796038
227, 44,Upper Dorset St (St.Joseph's Parade),52,-6.26453598247003,53.3566423796038
228,122,North Circular Road (Lower Dorset Street),53,-6.26282241702976,53.3599879800101
229,122,North Circular Road (Mater Hospital),54,-6.26555056886592,53.3601445098484
230,122,Mater Hospital Mortuary,55,-6.26845456348565,53.3604113904157
231,120,Cabra Road (North Circular Road),56,-6.27644873617746,53.3607608099802
232, 122,Cabra Road (North Circular Road),56,-6.27644873617746,53.3607608099802
233,38,Cabra Road (North Circular Road),57,-6.27659889882766,53.3607629796971
234, 38A,Cabra Road (North Circular Road),57,-6.27659889882766,53.3607629796971
235, 38B,Cabra Road (North Circular Road),57,-6.27659889882766,53.3607629796971
236, 38D,Cabra Road (North Circular Road),57,-6.27659889882766,53.3607629796971
237,120,Cabra Road (Charleville Road),58,-6.28118954749061,53.3609370503302
238, 122,Cabra Road (Charleville Road),58,-6.28118954749061,53.3609370503302
239, 38,Cabra Road (Charleville Road),58,-6.28118954749061,53.3609370503302
240, 38A,Cabra Road (Charleville Road),58,-6.28118954749061,53.3609370503302
241, 38B,Cabra Road (Charleville Road),58,-6.28118954749061,53.3609370503302
242, 38D,Cabra Road (Charleville Road),58,-6.28118954749061,53.3609370503302
243,122,Cabra Road (near Annamoe Terrace),59,-6.28486495538746,53.3610798102766
244, 38,Cabra Road (near Annamoe Terrace),59,-6.28486495538746,53.3610798102766
245, 38A,Cabra Road (near Annamoe Terrace),59,-6.28486495538746,53.3610798102766
246, 38B,Cabra Road (near Annamoe Terrace),59,-6.28486495538746,53.3610798102766
247, 38D,Cabra Road (near Annamoe Terrace),59,-6.28486495538746,53.3610798102766
248,122,Cabra Road (Quarry Road),60,-6.28924616714272,53.3612325802732
249, 38,Cabra Road (Quarry Road),60,-6.28924616714272,53.3612325802732
250, 38A,Cabra Road (Quarry Road),60,-6.28924616714272,53.3612325802732
251, 38B,Cabra Road (Quarry Road),60,-6.28924616714272,53.3612325802732
252, 38D,Cabra Road (Quarry Road),60,-6.28924616714272,53.3612325802732
253,122,Faussagh Avenue,63,-6.29273508961389,53.3667922197377
254,122,Faussagh Avenue (Church),64,-6.29521812241122,53.3670793801124
255,122,Faussagh Avenue (Dingle Road),65,-6.29803661566303,53.3672454498119
256,122,Faussagh Avenue (Dingle Road),66,-6.30085978025395,53.3672946704026
257,120,Ventry Drive,68,-6.30423057212684,53.369068309876
258,120,Ventry Park Estate,69,-6.30332705359002,53.3713833703027
259,120,Pope John Paul II Park,71,-6.3044241423576,53.3702484902826
260,120,Ventry Drive,72,-6.30423485391153,53.36896051983
261,122,Faussagh Avenue (Dingle Road),73,-6.30070565979482,53.3673913397647
262,122,Faussagh Avenue (Church),74,-6.29545519269564,53.3671636597625
263,120,Faussagh Avenue,75,-6.29130266050579,53.3665380301615
264,122,Cabra Road (Quarry Road),77,-6.28955863560336,53.3613089702507
265, 38,Cabra Road (Quarry Road),77,-6.28955863560336,53.3613089702507
266, 38A,Cabra Road (Quarry Road),77,-6.28955863560336,53.3613089702507
267, 38B,Cabra Road (Quarry Road),77,-6.28955863560336,53.3613089702507
268, 38D,Cabra Road (Quarry Road),77,-6.28955863560336,53.3613089702507
269,122,Cabra Road (near Annamoe Terrace),78,-6.28397645858325,53.3611299502158
270, 38,Cabra Road (near Annamoe Terrace),78,-6.28397645858325,53.3611299502158
271, 38A,Cabra Road (near Annamoe Terrace),78,-6.28397645858325,53.3611299502158
272, 38B,Cabra Road (near Annamoe Terrace),78,-6.28397645858325,53.3611299502158
273, 38D,Cabra Road (near Annamoe Terrace),78,-6.28397645858325,53.3611299502158
274,120,Cabra Road (Charleville Road),79,-6.28078085092564,53.3610120499757
275, 122,Cabra Road (Charleville Road),79,-6.28078085092564,53.3610120499757
276, 38,Cabra Road (Charleville Road),79,-6.28078085092564,53.3610120499757
277, 38A,Cabra Road (Charleville Road),79,-6.28078085092564,53.3610120499757
278, 38B,Cabra Road (Charleville Road),79,-6.28078085092564,53.3610120499757
279, 38D,Cabra Road (Charleville Road),79,-6.28078085092564,53.3610120499757
280,120,Cabra Road (North Circular Road),80,-6.27605432414661,53.3608539804373
281, 122,Cabra Road (North Circular Road),80,-6.27605432414661,53.3608539804373
282, 38,Cabra Road (North Circular Road),80,-6.27605432414661,53.3608539804373
283, 38A,Cabra Road (North Circular Road),80,-6.27605432414661,53.3608539804373
284, 38B,Cabra Road (North Circular Road),80,-6.27605432414661,53.3608539804373
285, 38D,Cabra Road (North Circular Road),80,-6.27605432414661,53.3608539804373
286,46A,North Circular Road (Phibsborough Road),81,-6.27195161064346,53.3608755295489
287,120,Royal Canal Bank,82,-6.27166957375287,53.3607905504077
288, 122,Royal Canal Bank,82,-6.27166957375287,53.3607905504077
289, 38,Royal Canal Bank,82,-6.27166957375287,53.3607905504077
290, 38A,Royal Canal Bank,82,-6.27166957375287,53.3607905504077
291, 38B,Royal Canal Bank,82,-6.27166957375287,53.3607905504077
292, 38D,Royal Canal Bank,82,-6.27166957375287,53.3607905504077
293,122,North Circular Road (Mater Hospital),83,-6.26554546087231,53.3602702697304
294,122,North Circular Road (Leo Street),84,-6.26370214575955,53.3601535797164
295,1,Homefarm Road,85,-6.251855554131,53.3739031799386
296, 13,Homefarm Road,85,-6.251855554131,53.3739031799386
297, 16,Homefarm Road,85,-6.251855554131,53.3739031799386
298, 33,Homefarm Road,85,-6.251855554131,53.3739031799386
299, 41,Homefarm Road,85,-6.251855554131,53.3739031799386
300, 41B,Homefarm Road,85,-6.251855554131,53.3739031799386
301, 41C,Homefarm Road,85,-6.251855554131,53.3739031799386
302, 44,Homefarm Road,85,-6.251855554131,53.3739031799386
303,13,Garda Station,86,-6.25115136918091,53.3760500003411
304,13,Sherkin Gardens,87,-6.25486526798368,53.3767515104107
305,13,Walnut Rise,88,-6.2576691845995,53.3772868202936
306,13,Griffith Avenue (Lambay Road),89,-6.26156210533229,53.378026679672
307,13,Ballymun Road (St.Pappin's Road),90,-6.26525064767054,53.386385309708
308, 4,Ballymun Road (St.Pappin's Road),90,-6.26525064767054,53.386385309708
309, 9,Ballymun Road (St.Pappin's Road),90,-6.26525064767054,53.386385309708
310,13,Ballymun Road (Glasnevin Avenue),91,-6.2653931161623,53.3884276703896
311, 4,Ballymun Road (Glasnevin Avenue),91,-6.2653931161623,53.3884276703896
312, 9,Ballymun Road (Glasnevin Avenue),91,-6.2653931161623,53.3884276703896
313,13,Ballymun Library,92,-6.26465921373677,53.3898371200858
314, 17A,Ballymun Library,92,-6.26465921373677,53.3898371200858
315, 4,Ballymun Library,92,-6.26465921373677,53.3898371200858
316,13,Ballymun Road (Opp Shanlis Road),93,-6.26415334092832,53.3922924904081
317, 17A,Ballymun Road (Opp Shanlis Road),93,-6.26415334092832,53.3922924904081
318, 4,Ballymun Road (Opp Shanlis Road),93,-6.26415334092832,53.3922924904081
319,13,Civic Centre,94,-6.26437696002754,53.3960347597149
320, 17A,Civic Centre,94,-6.26437696002754,53.3960347597149
321, 4,Civic Centre,94,-6.26437696002754,53.3960347597149
322,13,Balbutcher Lane (Árd Na Meala),102,-6.26770519257164,53.3977638702309
323, 220,Balbutcher Lane (Árd Na Meala),102,-6.26770519257164,53.3977638702309
324,13,Balbutcher Lane (Carrig Road),104,-6.27660470352457,53.3996992697216
325, 220,Balbutcher Lane (Carrig Road),104,-6.27660470352457,53.3996992697216
326,13,Balbutcher Lane (Cranogue Road),105,-6.2817531830256,53.4029282801601
327, 220,Balbutcher Lane (Cranogue Road),105,-6.2817531830256,53.4029282801601
328,13,Balbutcher Lane (Cranogue Road),107,-6.27966858726092,53.4020354097297
329, 220,Balbutcher Lane (Cranogue Road),107,-6.27966858726092,53.4020354097297
330,13,Knowth Court,108,-6.27670591998548,53.3997995999855
331,13,Balbutcher Lane (Árd Na Meala),110,-6.2686755279252,53.3979397299494
332, 220,Balbutcher Lane (Árd Na Meala),110,-6.2686755279252,53.3979397299494
333,13,Civic Centre,112,-6.26396643444471,53.3961456400782
334, 17A,Civic Centre,112,-6.26396643444471,53.3961456400782
335, 4,Civic Centre,112,-6.26396643444471,53.3961456400782
336,13,Comprehensive School,113,-6.26368822753541,53.3922677398491
337, 17A,Comprehensive School,113,-6.26368822753541,53.3922677398491
338, 4,Comprehensive School,113,-6.26368822753541,53.3922677398491
339,104,Ballymun Road (Shanliss Road),114,-6.26371122928888,53.391333320256
340, 13,Ballymun Road (Shanliss Road),114,-6.26371122928888,53.391333320256
341, 4,Ballymun Road (Shanliss Road),114,-6.26371122928888,53.391333320256
342,13,Ballymun Road (Albert College Drive),115,-6.26503719658201,53.3879371401717
343, 4,Ballymun Road (Albert College Drive),115,-6.26503719658201,53.3879371401717
344, 9,Ballymun Road (Albert College Drive),115,-6.26503719658201,53.3879371401717
345,13,Griffith Lawns,116,-6.25965171783986,53.3776932397942
346,13,Walnut Rise,117,-6.25753068635061,53.377365690101
347,13,Sherkin Gardens,118,-6.25356205526988,53.3766425602657
348,1,Upper Drumcondra Road (Griffith Avenue),119,-6.25081522645704,53.3750833498005
349, 13,Upper Drumcondra Road (Griffith Avenue),119,-6.25081522645704,53.3750833498005
350, 16,Upper Drumcondra Road (Griffith Avenue),119,-6.25081522645704,53.3750833498005
351, 16C,Upper Drumcondra Road (Griffith Avenue),119,-6.25081522645704,53.3750833498005
352, 33,Upper Drumcondra Road (Griffith Avenue),119,-6.25081522645704,53.3750833498005
353, 41,Upper Drumcondra Road (Griffith Avenue),119,-6.25081522645704,53.3750833498005
354, 41A,Upper Drumcondra Road (Griffith Avenue),119,-6.25081522645704,53.3750833498005
355, 41B,Upper Drumcondra Road (Griffith Avenue),119,-6.25081522645704,53.3750833498005
356, 41C,Upper Drumcondra Road (Griffith Avenue),119,-6.25081522645704,53.3750833498005
357, 44,Upper Drumcondra Road (Griffith Avenue),119,-6.25081522645704,53.3750833498005
358,17A,Nursing Home,126,-6.26408696037756,53.3990954702766
359, 4,Nursing Home,126,-6.26408696037756,53.3990954702766
360,17A,Silver Swan Nursing Home,127,-6.26366539861368,53.3991073100763
361, 4,Silver Swan Nursing Home,127,-6.26366539861368,53.3991073100763
362,17A,Glasnevin Avenue (Ballymun Road),128,-6.26582313251082,53.3893147500895
363,17A,Glasnevin Ave (Glasnevin Dr),129,-6.27140790948234,53.3898900996363
364, 9,Glasnevin Ave (Glasnevin Dr),129,-6.27140790948234,53.3898900996363
365,17A,Glasnevin Park,130,-6.27416624263689,53.3900917999899
366, 9,Glasnevin Park,130,-6.27416624263689,53.3900917999899
367,17A,Glasnevin Avenue (Beneavin Drive),131,-6.27834923693578,53.3903858902604
368, 9,Glasnevin Avenue (Beneavin Drive),131,-6.27834923693578,53.3903858902604
369,17A,Beneavin Park,132,-6.28264579789949,53.3904747501405
370,83,Grove Park Road,133,-6.28628684338126,53.3907877299124
371, 83A,Grove Park Road,133,-6.28628684338126,53.3907877299124
372,83,Sycamore Road (Willow Park Crescent),134,-6.28605883749769,53.393094380039
373, 83A,Sycamore Road (Willow Park Crescent),134,-6.28605883749769,53.393094380039
374,220,McKee Road,136,-6.28985659653606,53.3943801995908
375, 9,McKee Road,136,-6.28985659653606,53.3943801995908
376,220,Clancy Avenue,137,-6.2926157674594,53.3923165001935
377, 9,Clancy Avenue,137,-6.2926157674594,53.3923165001935
378,17A,Saint Canice's School,138,-6.29233574280043,53.389921689604
379, 83,Saint Canice's School,138,-6.29233574280043,53.389921689604
380, 83A,Saint Canice's School,138,-6.29233574280043,53.389921689604
381, 9,Saint Canice's School,138,-6.29233574280043,53.389921689604
382,17A,Glasnevin Avenue,139,-6.28644469046202,53.3906012502999
383,17A,Beneavin Park,140,-6.28235305482528,53.3906503002725
384,17A,Glasnevin Avenue (Beneavin Drive),141,-6.27807621785303,53.3904448701182
